Date,PRCP,SNOW,099AX,099IN,99EAN,HDD1,CDD1
2/13/2001,0.22,0,42,29,35.5,29,0
2/14/2001,0.45,0,43,32,37.5,27,0
2/15/2001,0,0,36,31,33.5,31,0
2/16/2001,0,0,34,16,25,40,0
2/17/2001,0,0,99,10,99,0,0
2/18/2001,0,0,32,12,22,43,0
2/19/2001,0,0,50,28,39,26,0
2/20/2001,0,0,44,24,34,31,0
2/21/2001,0.16,2.4,28,14,21,44,0
2/22/2001,0.03,0.4,30,20,25,40,0
2/23/2001,0.04,0,36,24,30,35,0
2/24/2001,1.85,0,56,32,44,21,0
2/25/2001,0,0,54,30,42,23,0
2/26/2001,0,0,46,25,35.5,29,0
2/27/2001,0,0,35,25,30,35,0
2/28/2001,0,0,31,17,24,41,0
3/1/2001,0,0,42,20,31,34,0
3/2/2001,0,0,38,32,35,30,0
3/3/2001,0,0,50,30,40,25,0
3/4/2001,0,0,37,26,31.5,33,0
3/5/2001,0,0,33,23,28,37,0
3/6/2001,0,0,39,20,29.5,35,0
3/7/2001,0,0,46,21,33.5,31,0
3/8/2001,0,0,35,26,30.5,34,0
3/9/2001,0,0,40,23,31.5,33,0
3/10/2001,0,0,50,21,35.5,29,0
3/11/2001,0,0,51,34,42.5,22,0
3/12/2001,0.09,0,53,34,43.5,21,0
3/13/2001,0.05,0.5,47,31,39,26,0
3/14/2001,0.02,0,58,26,42,23,0
3/15/2001,0.06,0,52,42,47,18,0
3/16/2001,0.45,0.6,44,31,37.5,27,0
3/17/2001,0.03,0.2,36,29,32.5,32,0
3/18/2001,0,0,49,26,37.5,27,0
3/19/2001,0,0,49,28,38.5,26,0
3/20/2001,0,0,54,32,43,22,0
3/21/2001,0,0,58,32,45,20,0
3/22/2001,0,0,57,35,46,19,0
3/23/2001,0,0,55,35,45,20,0
3/24/2001,0,0,40,22,31,34,0
3/25/2001,0,0,30,19,24.5,40,0
3/26/2001,0,0,36,14,25,40,0
3/27/2001,0,0,45,18,31.5,33,0
3/28/2001,0.02,0,50,21,35.5,29,0
3/29/2001,0,0,49,33,41,24,0
3/30/2001,0,0,58,38,48,17,0
3/31/2001,0.13,0,62,32,47,18,0
4/1/2001,0,0,52,28,40,25,0
4/2/2001,0,0,62,38,50,15,0
4/3/2001,0,0,61,39,50,15,0
4/4/2001,0,0,67,40,53.5,11,0
4/5/2001,0.08,0,72,39,55.5,9,0
4/6/2001,0,0,78,64,71,0,6
4/7/2001,0,0,79,64,71.5,0,7
4/8/2001,0,0,83,50,66.5,0,2
4/9/2001,0,0,84,64,74,0,9
4/10/2001,0.43,0,72,55,63.5,1,0
4/11/2001,0.03,0,76,60,68,0,3
4/12/2001,0,0,65,50,57.5,7,0
4/13/2001,0,0,64,45,54.5,10,0
4/14/2001,0,0,72,44,58,7,0
4/15/2001,0.22,0,54,44,49,16,0
4/16/2001,0,0,47,30,38.5,26,0
4/17/2001,0,0,50,29,39.5,25,0
4/18/2001,0,0,58,29,43.5,21,0
4/19/2001,0.06,0,69,35,52,13,0
4/20/2001,0.07,0,75,51,63,2,0
4/21/2001,0.05,0,74,62,68,0,3
4/22/2001,0,0,83,64,73.5,0,9
4/23/2001,0.11,0,74,48,61,4,0
4/24/2001,0,0,62,40,51,14,0
4/25/2001,0.04,0,62,38,50,15,0
4/26/2001,0,0,76,38,57,8,0
4/27/2001,0,0,81,48,64.5,0,0
4/28/2001,0,0,77,44,60.5,4,0
4/29/2001,0,0,79,46,62.5,2,0
4/30/2001,0,0,88,47,67.5,0,3
5/1/2001,0.02,0,84,62,73,0,8
5/2/2001,0,0,83,59,71,0,6
5/3/2001,0,0,86,54,70,0,5
5/4/2001,0.56,0,81,56,68.5,0,4
5/5/2001,0,0,84,56,70,0,5
5/6/2001,0,0,82,59,70.5,0,6
5/7/2001,0.16,0,69,52,60.5,4,0
5/8/2001,0,0,76,46,61,4,0
5/9/2001,0,0,81,53,67,0,2
5/10/2001,0,0,85,56,70.5,0,6
5/11/2001,0.54,0,76,50,63,2,0
5/12/2001,0,0,65,45,55,10,0
5/13/2001,0,0,69,39,54,11,0
5/14/2001,0.09,0,78,52,65,0,0
5/15/2001,0,0,90,58,74,0,9
5/16/2001,0,0,92,69,80.5,0,16
5/17/2001,0.37,0,87,67,77,0,12
5/18/2001,0.54,0,77,61,69,0,4
5/19/2001,0,0,78,58,68,0,3
5/20/2001,0,0,78,59,68.5,0,4
5/21/2001,0.18,0,69,51,60,5,0
5/22/2001,0.07,0,65,46,55.5,9,0
5/23/2001,0.23,0,68,46,57,8,0
5/24/2001,0.03,0,60,43,51.5,13,0
5/25/2001,0.17,0,62,46,54,11,0
5/26/2001,0.46,0,71,48,59.5,5,0
5/27/2001,0,0,68,46,57,8,0
5/28/2001,0.01,0,73,46,59.5,5,0
5/29/2001,0,0,77,49,63,2,0
5/30/2001,0,0,68,50,59,6,0
5/31/2001,0.4,0,61,51,56,9,0
6/1/2001,0.11,0,68,50,59,6,0
6/2/2001,0.06,0,61,50,55.5,9,0
6/3/2001,0,0,65,46,55.5,9,0
6/4/2001,0.42,0,62,49,55.5,9,0
6/5/2001,0.93,0,72,56,64,1,0
6/6/2001,0.76,0,79,64,71.5,0,7
6/7/2001,0,0,77,59,68,0,3
6/8/2001,0,0,76,55,65.5,0,1
6/9/2001,0,0,82,56,69,0,4
6/10/2001,0,0,82,58,70,0,5
6/11/2001,0,0,91,65,78,0,13
6/12/2001,0,0,92,68,80,0,15
6/13/2001,0,0,90,70,80,0,15
6/14/2001,0,0,92,68,80,0,15
6/15/2001,0.05,0,80,62,71,0,6
6/16/2001,0,0,87,55,71,0,6
6/17/2001,0,0,88,62,75,0,10
6/18/2001,0,0,92,69,80.5,0,16
6/19/2001,0,0,90,67,78.5,0,14
6/20/2001,0,0,79,67,73,0,8
6/21/2001,0.5,0,67,54,60.5,4,0
6/22/2001,0,0,77,54,65.5,0,1
6/23/2001,0,0,76,56,66,0,1
6/24/2001,0,0,80,53,66.5,0,2
6/25/2001,0,0,84,58,71,0,6
6/26/2001,0,0,84,62,73,0,8
6/27/2001,0,0,83,62,72.5,0,8
6/28/2001,0,0,85,60,72.5,0,8
6/29/2001,0,0,86,64,75,0,10
6/30/2001,0,0,89,64,76.5,0,12
7/1/2001,0,0,86,52,69,0,4
7/2/2001,0,0,77,48,62.5,2,0
7/3/2001,1.52,0,78,58,68,0,3
7/4/2001,0.29,0,87,66,76.5,0,12
7/5/2001,0,0,78,58,68,0,3
7/6/2001,0,0,77,52,64.5,0,0
7/7/2001,0,0,94,64,79,0,14
7/8/2001,0.24,0,90,72,81,0,16
7/9/2001,0.01,0,90,71,80.5,0,16
7/10/2001,0,0,92,68,80,0,15
7/11/2001,0,0,78,62,70,0,5
7/12/2001,0,0,80,61,70.5,0,6
7/13/2001,0,0,83,57,70,0,5
7/14/2001,0,0,85,54,69.5,0,5
7/15/2001,0,0,84,61,72.5,0,8
7/16/2001,0,0,87,63,75,0,10
7/17/2001,0.02,0,93,65,79,0,14
7/18/2001,0.43,0,85,70,77.5,0,13
7/19/2001,0,0,83,67,75,0,10
7/20/2001,0,0,91,72,81.5,0,17
7/21/2001,0,0,90,72,81,0,16
7/22/2001,0,0,94,74,84,0,19
7/23/2001,0.66,0,96,69,82.5,0,18
7/24/2001,0,0,90,73,81.5,0,17
7/25/2001,0,0,86,70,78,0,13
7/26/2001,0,0,82,65,73.5,0,9
7/27/2001,0,0,82,63,72.5,0,8
7/28/2001,0.47,0,84,70,77,0,12
7/29/2001,0,0,89,69,79,0,14
7/30/2001,0,0,91,68,79.5,0,15
7/31/2001,0,0,92,70,81,0,16
8/1/2001,0,0,93,70,81.5,0,17
8/2/2001,0.93,0,87,70,78.5,0,14
8/3/2001,0,0,88,70,79,0,14
8/4/2001,0,0,87,68,77.5,0,13
8/5/2001,0,0,88,69,78.5,0,14
8/6/2001,0,0,89,67,78,0,13
8/7/2001,0,0,91,67,79,0,14
8/8/2001,0,0,93,69,81,0,16
8/9/2001,0.01,0,92,73,82.5,0,18
8/10/2001,0,0,84,65,74.5,0,10
8/11/2001,0,0,83,63,73,0,8
8/12/2001,0,0,88,62,75,0,10
8/13/2001,0,0,85,60,72.5,0,8
8/14/2001,0,0,82,56,69,0,4
8/15/2001,0,0,84,58,71,0,6
8/16/2001,0.08,0,72,60,66,0,1
8/17/2001,0,0,83,56,69.5,0,5
8/18/2001,0.31,0,87,59,73,0,8
8/19/2001,0,0,75,55,65,0,0
8/20/2001,0,0,82,59,70.5,0,6
8/21/2001,0.01,0,81,57,69,0,4
8/22/2001,0.64,0,95,65,80,0,15
8/23/2001,0.41,0,85,67,76,0,11
8/24/2001,0,0,81,69,75,0,10
8/25/2001,0.68,0,84,69,76.5,0,12
8/26/2001,0,0,85,66,75.5,0,11
8/27/2001,0,0,86,62,74,0,9
8/28/2001,0,0,85,66,75.5,0,11
8/29/2001,0,0,86,61,73.5,0,9
8/30/2001,1.7,0,89,65,77,0,12
8/31/2001,0.02,0,82,61,71.5,0,7
9/1/2001,0,0,76,56,66,0,1
9/2/2001,0,0,83,55,69,0,4
9/3/2001,0,0,87,60,73.5,0,9
9/4/2001,0,0,85,60,72.5,0,8
9/5/2001,0,0,85,57,71,0,6
9/6/2001,0.14,0,89,58,73.5,0,9
9/7/2001,1.65,0,87,67,77,0,12
9/8/2001,0,0,86,67,76.5,0,12
9/9/2001,1.07,0,74,52,63,2,0
9/10/2001,0,0,79,50,64.5,0,0
9/11/2001,0,0,82,54,68,0,3
9/12/2001,0,0,86,54,70,0,5
9/13/2001,0,0,82,55,68.5,0,4
9/14/2001,0,0,68,48,58,7,0
9/15/2001,0,0,71,49,60,5,0
9/16/2001,0,0,78,52,65,0,0
9/17/2001,0,0,78,50,64,1,0
9/18/2001,0.57,0,77,60,68.5,0,4
9/19/2001,0.05,0,69,56,62.5,2,0
9/20/2001,0.07,0,77,54,65.5,0,1
9/21/2001,0,0,75,56,65.5,0,1
9/22/2001,0,0,79,51,65,0,0
9/23/2001,0,0,75,54,64.5,0,0
9/24/2001,0,0,62,45,53.5,11,0
9/25/2001,0,0,60,38,49,16,0
9/26/2001,0,0,70,40,55,10,0
9/27/2001,0,0,70,44,57,8,0
9/28/2001,0,0,60,47,53.5,11,0
9/29/2001,0,0,70,48,59,6,0
9/30/2001,0,0,77,45,61,4,0
10/1/2001,0,0,78,47,62.5,2,0
10/2/2001,0,0,83,54,68.5,0,4
10/3/2001,0,0,82,56,69,0,4
10/4/2001,0,0,68,51,59.5,5,0
10/5/2001,1.12,0,52,40,46,19,0
10/6/2001,0,0,56,34,45,20,0
10/7/2001,0,0,64,35,49.5,15,0
10/8/2001,0,0,67,40,53.5,11,0
10/9/2001,0,0,72,46,59,6,0
10/10/2001,0.44,0,65,56,60.5,4,0
10/11/2001,0.77,0,58,53,55.5,9,0
10/12/2001,0.33,0,60,54,57,8,0
10/13/2001,1.65,0,68,52,60,5,0
10/14/2001,0.02,0,62,44,53,12,0
10/15/2001,0.49,0,51,37,44,21,0
10/16/2001,0.16,0,50,36,43,22,0
10/17/2001,0,0,54,30,42,23,0
10/18/2001,0,0,64,33,48.5,16,0
10/19/2001,0,0,61,42,51.5,13,0
10/20/2001,0,0,72,37,54.5,10,0
10/21/2001,0.02,0,68,60,64,1,0
10/22/2001,0,0,71,54,62.5,2,0
10/23/2001,0.5,0,71,60,65.5,0,1
10/24/2001,0.95,0,72,40,56,9,0
10/25/2001,0,0,49,37,43,22,0
10/26/2001,0,0,39,33,36,29,0
10/27/2001,0,0,46,28,37,28,0
10/28/2001,0,0,54,26,40,25,0
10/29/2001,0,0,65,35,50,15,0
10/30/2001,0,0,61,43,52,13,0
10/31/2001,0,0,67,41,54,11,0
11/1/2001,0,0,69,52,60.5,4,0
11/2/2001,0.28,0,66,43,54.5,10,0
11/3/2001,0,0,68,38,53,12,0
11/4/2001,0,0,71,43,57,8,0
11/5/2001,0,0,59,34,46.5,18,0
11/6/2001,0,0,63,34,48.5,16,0
11/7/2001,0,0,71,36,53.5,11,0
11/8/2001,0.03,0,59,37,48,17,0
11/9/2001,0,0,54,28,41,24,0
11/10/2001,0,0,63,38,50.5,14,0
11/11/2001,0,0,53,35,44,21,0
11/12/2001,0,0,61,30,45.5,19,0
11/13/2001,0,0,65,31,48,17,0
11/14/2001,0,0,70,44,57,8,0
11/15/2001,0,0,71,47,59,6,0
11/16/2001,0,0,74,49,61.5,3,0
11/17/2001,0,0,75,44,59.5,5,0
11/18/2001,0,0,68,48,58,7,0
11/19/2001,0.04,0,56,33,44.5,20,0
11/20/2001,0,0,45,28,36.5,28,0
11/21/2001,0,0,57,27,42,23,0
11/22/2001,0,0,58,30,44,21,0
11/23/2001,0.04,0,59,40,49.5,15,0
11/24/2001,0.44,0,63,51,57,8,0
11/25/2001,0.01,0,53,37,45,20,0
11/26/2001,0.03,0,54,36,45,20,0
11/27/2001,0,0,53,35,44,21,0
11/28/2001,0.37,0,39,32,35.5,29,0
11/29/2001,0.63,0,48,38,43,22,0
11/30/2001,0.04,0,52,40,46,19,0
12/1/2001,0,0,48,35,41.5,23,0
12/2/2001,0,0,55,30,42.5,22,0
12/3/2001,0,0,62,41,51.5,13,0
12/4/2001,0,0,65,50,57.5,7,0
12/5/2001,0.12,0,66,48,57,8,0
12/6/2001,0,0,52,40,46,19,0
12/7/2001,0,0,52,35,43.5,21,0
12/8/2001,0,0,44,31,37.5,27,0
12/9/2001,0,0,44,24,34,31,0
12/10/2001,0,0,46,23,34.5,30,0
12/11/2001,0,0,47,24,35.5,29,0
12/12/2001,0.46,0,48,36,42,23,0
12/13/2001,0.01,0,48,37,42.5,22,0
12/14/2001,0.45,1,37,32,34.5,30,0
12/15/2001,0,0,44,34,39,26,0
12/16/2001,0.51,0,46,41,43.5,21,0
12/17/2001,0.38,0,46,35,40.5,24,0
12/18/2001,0,0,48,30,39,26,0
12/19/2001,0.02,0,39,29,34,31,0
12/20/2001,0,0,42,23,32.5,32,0
12/21/2001,0,0,45,23,34,31,0
12/22/2001,0.22,0,49,32,40.5,24,0
12/23/2001,0.03,0.3,34,22,28,37,0
12/24/2001,0,0.1,22,17,19.5,45,0
12/25/2001,0,0,25,9,17,48,0
12/26/2001,0,0.1,21,8,14.5,50,0
12/27/2001,0,0,34,21,27.5,37,0
12/28/2001,0,0,31,22,26.5,38,0
12/29/2001,0.01,0.2,22,9,15.5,49,0
12/30/2001,0,0,24,5,14.5,50,0
12/31/2001,0,0,24,10,17,48,0
1/1/2002,0,0,27,6,16.5,48,0
1/2/2002,0,0,31,13,22,43,0
1/3/2002,0,0,31,14,22.5,42,0
1/4/2002,0,0,41,13,27,38,0
1/5/2002,0.02,0.3,40,27,33.5,31,0
1/6/2002,0.02,0.3,37,26,31.5,33,0
1/7/2002,0,0,27,16,21.5,43,0
1/8/2002,0,0,44,18,31,34,0
1/9/2002,0,0,53,33,43,22,0
1/10/2002,0,0,49,29,39,26,0
1/11/2002,0,0,44,29,36.5,28,0
1/12/2002,0,0,42,28,35,30,0
1/13/2002,0,0,45,21,33,32,0
1/14/2002,0,0,44,33,38.5,26,0
1/15/2002,0,0,37,22,29.5,35,0
1/16/2002,0,0,40,23,31.5,33,0
1/17/2002,0,0,36,20,28,37,0
1/18/2002,0,0,32,17,24.5,40,0
1/19/2002,0,0,39,21,30,35,0
1/20/2002,0,0,36,26,31,34,0
1/21/2002,0.02,0.2,45,27,36,29,0
1/22/2002,0,0,55,23,39,26,0
1/23/2002,0.03,0,59,42,50.5,14,0
1/24/2002,0.02,0,42,25,33.5,31,0
1/25/2002,0,0,50,22,36,29,0
1/26/2002,0,0,56,29,42.5,22,0
1/27/2002,0,0,58,33,45.5,19,0
1/28/2002,0,0,64,31,47.5,17,0
1/29/2002,0.5,0,46,38,42,23,0
1/30/2002,1.06,0,38,33,35.5,29,0
1/31/2002,1.14,0,47,32,39.5,25,0
2/1/2002,0,0,37,23,30,35,0
2/2/2002,0,0,36,19,27.5,37,0
2/3/2002,0,0,43,25,34,31,0
2/4/2002,0,0,28,15,21.5,43,0
2/5/2002,0,0,35,13,24,41,0
2/6/2002,0,0,40,24,32,33,0
2/7/2002,0,0,39,26,32.5,32,0
2/8/2002,0,0,50,26,38,27,0
2/9/2002,0,0,56,31,43.5,21,0
2/10/2002,0.28,0,45,31,38,27,0
2/11/2002,0,0,40,22,31,34,0
2/12/2002,0,0,47,29,38,27,0
2/13/2002,0,0,37,21,29,36,0
2/14/2002,0,0,45,24,34.5,30,0
2/15/2002,0,0,44,29,36.5,28,0
2/16/2002,0,0,48,29,38.5,26,0
2/17/2002,0,0,44,26,35,30,0
2/18/2002,0,0,53,23,38,27,0
2/19/2002,2.01,0,51,40,45.5,19,0
2/20/2002,0.13,0,52,37,44.5,20,0
2/21/2002,0.02,0,37,31,34,31,0
2/22/2002,0,0,39,25,32,33,0
2/23/2002,0,0,48,23,35.5,29,0
2/24/2002,0,0,59,31,45,20,0
2/25/2002,0.39,2.4,47,31,39,26,0
2/26/2002,0.12,1,31,14,22.5,42,0
2/27/2002,0,0,21,5,13,52,0
2/28/2002,0,0,33,1,17,48,0
3/1/2002,0,0,40,16,28,37,0
3/2/2002,0.48,0,39,20,29.5,35,0
3/3/2002,0,0,20,4,12,53,0
3/4/2002,0,0,27,1,14,51,0
3/5/2002,0,0,45,18,31.5,33,0
3/6/2002,0,0,59,36,47.5,17,0
3/7/2002,0,0,63,36,49.5,15,0
3/8/2002,0,0,69,49,59,6,0
3/9/2002,0.69,0,61,26,43.5,21,0
3/10/2002,0,0,31,22,26.5,38,0
3/11/2002,0.05,0,43,22,32.5,32,0
3/12/2002,0,0,49,30,39.5,25,0
3/13/2002,0,0,60,37,48.5,16,0
3/14/2002,0,0,67,36,51.5,13,0
3/15/2002,0.26,0,58,35,46.5,18,0
3/16/2002,0,0,45,33,39,26,0
3/17/2002,0.06,0,42,35,38.5,26,0
3/18/2002,0,0,47,37,42,23,0
3/19/2002,0.09,0,49,40,44.5,20,0
3/20/2002,0.06,0,45,31,38,27,0
3/21/2002,0,0,34,18,26,39,0
3/22/2002,0,0,36,14,25,40,0
3/23/2002,0,0,49,22,35.5,29,0
3/24/2002,0.21,0,41,31,36,29,0
3/25/2002,0.68,0.6,32,24,28,37,0
3/26/2002,0.47,6.1,32,16,24,41,0
3/27/2002,0,0,37,9,23,42,0
3/28/2002,0,0,41,27,34,31,0
3/29/2002,0.04,0,47,33,40,25,0
3/30/2002,0,0,57,33,45,20,0
3/31/2002,0.01,0,54,32,43,22,0
4/1/2002,0,0,54,27,40.5,24,0
4/2/2002,0.04,0,63,34,48.5,16,0
4/3/2002,0,0,38,29,33.5,31,0
4/4/2002,0,0,40,25,32.5,32,0
4/5/2002,0,0,51,24,37.5,27,0
4/6/2002,0,0,48,28,38,27,0
4/7/2002,0.06,0,60,30,45,20,0
4/8/2002,0.66,0,65,48,56.5,8,0
4/9/2002,0.04,0,58,39,48.5,16,0
4/10/2002,0,0,65,35,50,15,0
4/11/2002,0,0,76,40,58,7,0
4/12/2002,0.21,0,72,55,63.5,1,0
4/13/2002,0,0,64,51,57.5,7,0
4/14/2002,0,0,74,52,63,2,0
4/15/2002,0,0,84,59,71.5,0,7
4/16/2002,0,0,84,59,71.5,0,7
4/17/2002,0,0,86,66,76,0,11
4/18/2002,0,0,85,60,72.5,0,8
4/19/2002,0.19,0,84,50,67,0,2
4/20/2002,0.09,0,53,42,47.5,17,0
4/21/2002,0.85,0,54,42,48,17,0
4/22/2002,0,0,47,35,41,24,0
4/23/2002,0,0,61,33,47,18,0
4/24/2002,0.41,0,69,44,56.5,8,0
4/25/2002,0,0,58,34,46,19,0
4/26/2002,0,0,59,39,49,16,0
4/27/2002,1.66,0,60,44,52,13,0
4/28/2002,0,0,62,44,53,12,0
4/29/2002,0,0,63,43,53,12,0
4/30/2002,0,0,65,47,56,9,0
5/1/2002,0.14,0,67,46,56.5,8,0
5/2/2002,0,0,57,40,48.5,16,0
5/3/2002,0,0,64,37,50.5,14,0
5/4/2002,0,0,70,41,55.5,9,0
5/5/2002,0,0,78,47,62.5,2,0
5/6/2002,0.81,0,77,59,68,0,3
5/7/2002,0.52,0,75,55,65,0,0
5/8/2002,0.13,0,76,56,66,0,1
5/9/2002,0.56,0,69,47,58,7,0
5/10/2002,0,0,67,39,53,12,0
5/11/2002,0.64,0,66,47,56.5,8,0
5/12/2002,1.33,0,73,49,61,4,0
5/13/2002,0.13,0,58,44,51,14,0
5/14/2002,0,0,65,45,55,10,0
5/15/2002,0,0,75,45,60,5,0
5/16/2002,0.83,0,69,50,59.5,5,0
5/17/2002,0.22,0,50,37,43.5,21,0
5/18/2002,0,0,56,35,45.5,19,0
5/19/2002,0,0,60,40,50,15,0
5/20/2002,0,0,55,38,46.5,18,0
5/21/2002,0,0,59,35,47,18,0
5/22/2002,0,0,67,38,52.5,12,0
5/23/2002,0.05,0,79,47,63,2,0
5/24/2002,0.11,0,68,51,59.5,5,0
5/25/2002,0.14,0,74,48,61,4,0
5/26/2002,0,0,77,43,60,5,0
5/27/2002,0.25,0,82,52,67,0,2
5/28/2002,0.43,0,81,61,71,0,6
5/29/2002,0,0,78,63,70.5,0,6
5/30/2002,0,0,84,65,74.5,0,10
5/31/2002,0,0,93,68,80.5,0,16
6/1/2002,0.04,0,89,66,77.5,0,13
6/2/2002,0,0,86,65,75.5,0,11
6/3/2002,0,0,91,65,78,0,13
6/4/2002,0.44,0,91,67,79,0,14
6/5/2002,0.26,0,69,58,63.5,1,0
6/6/2002,0,0,65,55,60,5,0
6/7/2002,0,0,78,53,65.5,0,1
6/8/2002,0,0,86,56,71,0,6
6/9/2002,0,0,90,61,75.5,0,11
6/10/2002,0.05,0,87,68,77.5,0,13
6/11/2002,1.41,0,80,66,73,0,8
6/12/2002,0,0,83,66,74.5,0,10
6/13/2002,0.3,0,75,59,67,0,2
6/14/2002,0.21,0,70,57,63.5,1,0
6/15/2002,0.01,0,80,54,67,0,2
6/16/2002,0,0,77,58,67.5,0,3
6/17/2002,0,0,81,56,68.5,0,4
6/18/2002,0,0,83,58,70.5,0,6
6/19/2002,0,0,88,62,75,0,10
6/20/2002,0,0,92,68,80,0,15
6/21/2002,0,0,92,67,79.5,0,15
6/22/2002,0,0,93,68,80.5,0,16
6/23/2002,0,0,91,66,78.5,0,14
6/24/2002,0.05,0,92,68,80,0,15
6/25/2002,0.01,0,89,71,80,0,15
6/26/2002,0,0,89,70,79.5,0,15
6/27/2002,0,0,87,69,78,0,13
6/28/2002,0,0,85,63,74,0,9
6/29/2002,0,0,88,64,76,0,11
6/30/2002,0,0,91,71,81,0,16
7/1/2002,0,0,93,71,82,0,17
7/2/2002,0,0,95,70,82.5,0,18
7/3/2002,0,0,95,71,83,0,18
7/4/2002,0,0,95,73,84,0,19
7/5/2002,0,0,93,72,82.5,0,18
7/6/2002,0,0,88,67,77.5,0,13
7/7/2002,0,0,90,69,79.5,0,15
7/8/2002,0,0,93,70,81.5,0,17
7/9/2002,0,0,95,74,84.5,0,20
7/10/2002,0,0,83,71,77,0,12
7/11/2002,0,0,81,64,72.5,0,8
7/12/2002,0,0,82,62,72,0,7
7/13/2002,0,0,85,60,72.5,0,8
7/14/2002,0,0,88,64,76,0,11
7/15/2002,0,0,90,61,75.5,0,11
7/16/2002,0,0,91,65,78,0,13
7/17/2002,0,0,91,69,80,0,15
7/18/2002,0.15,0,90,70,80,0,15
7/19/2002,0.57,0,90,68,79,0,14
7/20/2002,0,0,93,68,80.5,0,16
7/21/2002,0.02,0,98,73,85.5,0,21
7/22/2002,0.86,0,96,71,83.5,0,19
7/23/2002,0,0,83,66,74.5,0,10
7/24/2002,0,0,82,64,73,0,8
7/25/2002,0,0,87,65,76,0,11
7/26/2002,0.01,0,88,68,78,0,13
7/27/2002,0.22,0,92,70,81,0,16
7/28/2002,0.88,0,91,71,81,0,16
7/29/2002,0.02,0,83,71,77,0,12
7/30/2002,0,0,90,68,79,0,14
7/31/2002,0,0,89,67,78,0,13
8/1/2002,0,0,92,69,80.5,0,16
8/2/2002,0,0,90,70,80,0,15
8/3/2002,0,0,92,69,80.5,0,16
8/4/2002,0,0,94,72,83,0,18
8/5/2002,0,0,92,74,83,0,18
8/6/2002,0,0,80,62,71,0,6
8/7/2002,0,0,78,57,67.5,0,3
8/8/2002,0,0,80,57,68.5,0,4
8/9/2002,0,0,85,60,72.5,0,8
8/10/2002,0,0,91,62,76.5,0,12
8/11/2002,0,0,85,68,76.5,0,12
8/12/2002,0,0,91,65,78,0,13
8/13/2002,0.03,0,84,68,76,0,11
8/14/2002,0.25,0,74,65,69.5,0,5
8/15/2002,0.59,0,86,64,75,0,10
8/16/2002,0.83,0,81,66,73.5,0,9
8/17/2002,0,0,86,68,77,0,12
8/18/2002,0.07,0,79,64,71.5,0,7
8/19/2002,3.02,0,76,62,69,0,4
8/20/2002,0,0,79,60,69.5,0,5
8/21/2002,0,0,88,65,76.5,0,12
8/22/2002,1.62,0,90,71,80.5,0,16
8/23/2002,0.53,0,81,70,75.5,0,11
8/24/2002,0.33,0,84,70,77,0,12
8/25/2002,0,0,84,66,75,0,10
8/26/2002,0,0,85,66,75.5,0,11
8/27/2002,0,0,82,66,74,0,9
8/28/2002,0,0,82,64,73,0,8
8/29/2002,0,0,83,62,72.5,0,8
8/30/2002,0,0,83,63,73,0,8
8/31/2002,0,0,85,62,73.5,0,9
9/1/2002,0,0,87,65,76,0,11
9/2/2002,0,0,91,64,77.5,0,13
9/3/2002,0,0,84,67,75.5,0,11
9/4/2002,0,0,84,58,71,0,6
9/5/2002,0,0,85,58,71.5,0,7
9/6/2002,0,0,87,60,73.5,0,9
9/7/2002,0,0,92,62,77,0,12
9/8/2002,0,0,92,66,79,0,14
9/9/2002,0,0,91,70,80.5,0,16
9/10/2002,0,0,91,66,78.5,0,14
9/11/2002,0,0,76,57,66.5,0,2
9/12/2002,0,0,79,56,67.5,0,3
9/13/2002,0,0,84,55,69.5,0,5
9/14/2002,0.02,0,89,60,74.5,0,10
9/15/2002,0.15,0,71,61,66,0,1
9/16/2002,0,0,79,57,68,0,3
9/17/2002,0.32,0,80,56,68,0,3
9/18/2002,0.01,0,85,65,75,0,10
9/19/2002,0.28,0,83,67,75,0,10
9/20/2002,0.98,0,70,59,64.5,0,0
9/21/2002,0,0,82,55,68.5,0,4
9/22/2002,0,0,70,49,59.5,5,0
9/23/2002,0,0,73,45,59,6,0
9/24/2002,0,0,68,44,56,9,0
9/25/2002,0,0,77,48,62.5,2,0
9/26/2002,0,0,75,51,63,2,0
9/27/2002,0.01,0,76,58,67,0,2
9/28/2002,0,0,82,53,67.5,0,3
9/29/2002,0,0,86,57,71.5,0,7
9/30/2002,0,0,85,56,70.5,0,6
10/1/2002,0,0,87,65,76,0,11
10/2/2002,0,0,89,67,78,0,13
10/3/2002,0,0,83,64,73.5,0,9
10/4/2002,0.71,0,75,56,65.5,0,1
10/5/2002,0,0,70,47,58.5,6,0
10/6/2002,0,0,69,44,56.5,8,0
10/7/2002,0,0,59,38,48.5,16,0
10/8/2002,0,0,66,39,52.5,12,0
10/9/2002,0,0,71,46,58.5,6,0
10/10/2002,0,0,72,46,59,6,0
10/11/2002,0,0,78,50,64,1,0
10/12/2002,0.14,0,75,51,63,2,0
10/13/2002,0,0,52,34,43,22,0
10/14/2002,0,0,63,31,47,18,0
10/15/2002,0,0,65,32,48.5,16,0
10/16/2002,0,0,54,36,45,20,0
10/17/2002,0,0,51,38,44.5,20,0
10/18/2002,0.95,0,70,33,51.5,13,0
10/19/2002,0.08,0,57,39,48,17,0
10/20/2002,0,0,55,34,44.5,20,0
10/21/2002,0,0,61,35,48,17,0
10/22/2002,0,0,53,37,45,20,0
10/23/2002,0,0,50,38,44,21,0
